BOR;AN;FI;FI_EJ;PERSO;EFFSALPLH;EFFSALPLF;EFFSALPAH;EFFSALPAF;EFFLIBPLH;EFFLIBPLF;EFFLIBPAH;EFFLIBPAF;ETPSALH;ETPSALF;ETP_PU;ETP_PH;ETP_AS;ETP_HU;ETP_AT;ETP_AU;EFFSAL;ETPSAL;EFFLIB
Q20;2019;640000402;640780813;M1110;;;1;;;;;;0.1;;;;;;0.1;;1;0.1;
Q20;2019;640000402;640780813;M1120;;;1;;;;;;0.4;;;;;;;0.4;1;0.4;
Q20;2019;640000402;640780813;M1130;2;;;;;;;;2;;;;;;;2;2;2;
Q20;2019;640000402;640780813;M1140;;;;1;;;;;;0.5;;;;;0.5;;1;0.5;
Q20;2019;640000402;640780813;M1150;;;1;;;;;;0.4;;;;;;0.4;;1;0.4;
Q20;2019;640000402;640780813;M1160;1;;2;;;;;;1.6;;;1;;;0.6;;3;1.6;
Q20;2019;640000402;640780813;M1180;1;;;;;;;;1;;;;;;;1;1;1;
Q20;2019;640000402;640780813;M1200;;1;;1;;;;;0.8;0.6;;0.6;;;;0.8;2;1.4;
Q20;2019;640000402;640780813;M1320;2;1;2;1;;;;;3.4;1.6;;2.6;;;0.6;1.8;6;5;
Q20;2019;640000402;640780813;M1340;7;1;3;2;;;;;8.8;2.5;;7.8;;;;3.5;13;11.3;
Q20;2019;640000402;640780813;M2050;1;;;;;;;;1;;1;;;;;;1;1;
Q20;2019;640000402;640780813;M2080;;;1;;;;;;0.1;;;;;;0.1;;1;0.1;
Q20;2019;640000402;640780813;M3011;1;;;;;;;;1;;;1;;;;;1;1;
Q20;2019;640000402;640780813;M3050;;1;;2;;;;;;2.6;;2.6;;;;;3;2.6;
Q20;2019;640000402;640780813;M3070;;;1;;;;;;0.6;;;;;;;0.6;1;0.6;
Q20;2019;640000402;640780813;M9999;15;6;19;9;;;;;23.6;11.1;1;16.1;;;3.7;13.9;49;34.7;
Q20;2019;640000410;640780821;M1010;5;3;0;0;;;;;2;0.26;;0;;;;2.26;8;2.26;
Q20;2019;640000410;640780821;M1030;9;6;;;;;;;3.83;2.32;;1.99;;;;4.16;15;6.15;
Q20;2019;640000410;640780821;M1040;1;1;2;;;;;;2.2;1;;2;;;;1.2;4;3.2;
Q20;2019;640000410;640780821;M1070;;;1;;;;;;0.6;;;;;;;0.6;1;0.6;
Q20;2019;640000410;640780821;M1090;1;1;1;;;;;;1.5;1;;2;;;;0.5;3;2.5;
Q20;2019;640000410;640780821;M1110;;;1;;;;;;0.1;;;;;;0.1;;1;0.1;
Q20;2019;640000410;640780821;M1150;;;1;;;;;;0.6;;;0.6;;;;;1;0.6;
Q20;2019;640000410;640780821;M1160;;;;;;;2;;;;;;;;;;;;2
Q20;2019;640000410;640780821;M1320;;2;;1;;;;;;2.34;;1.74;;;0.6;;3;2.34;
Q20;2019;640000410;640780821;M1340;;;4;3;;;;;0.9;5;;5.9;;;;;7;5.9;
Q20;2019;640000410;640780821;M2030;2;;;;1;;;;1.02;;;1;;;;0.02;2;1.02;1
Q20;2019;640000410;640780821;M2070;;;;;;;1;;;;;;;;;;;;1
Q20;2019;640000410;640780821;M2080;;1;1;;;;;;0.31;1;;1.25;;;;0.06;2;1.31;
Q20;2019;640000410;640780821;M2120;4;1;;;;;;;1.27;1;;0.76;;;1;0.51;5;2.27;
Q20;2019;640000410;640780821;M3012;1;1;;;;;;;0.21;1;;1;;;;0.21;2;1.21;
Q20;2019;640000410;640780821;M3030;1;;;;;;;;1;;;1;;;;;1;1;
Q20;2019;640000410;640780821;M3050;1;1;;;;;;;1;1;;2;;;;;2;2;
Q20;2019;640000410;640780821;M3060;;;1;;;;;;0.4;;;;;;;0.4;1;0.4;
Q20;2019;640000410;640780821;M3070;;1;;;;;;;;0.2;;0.2;;;;;1;0.2;
Q20;2019;640000410;640780821;M9999;25;18;12;4;1;;3;;16.94;16.12;;21.44;;;1.7;9.92;59;33.06;4
Q20;2019;640000428;640780839;M1010;;;1;;;;5;;0.77;;;;;;0.77;;1;0.77;5
Q20;2019;640000428;640780839;M3050;;1;;;;;;;;1;;1;;;;;1;1;
Q20;2019;640000428;640780839;M9999;;1;1;;;;5;;0.77;1;;1;;;0.77;;2;1.77;5
Q20;2019;640000436;640780862;M1010;2;2;2;;;;;;2.83;1.8;;3.86;;;;0.77;6;4.63;
Q20;2019;640000436;640780862;M1040;;;;1;;;;;;0.3;;;;;0.3;;1;0.3;
Q20;2019;640000436;640780862;M1050;;;;1;;;;;;0.03;;;;;0.03;;1;0.03;
Q20;2019;640000436;640780862;M1320;;1;;1;;;;;;1.04;;0.83;;;;0.21;2;1.04;
Q20;2019;640000436;640780862;M2050;;;;1;;;;;;0.1;;;;;0.1;;1;0.1;
Q20;2019;640000436;640780862;M3020;15;29;3;1;;;;;13.62;25.39;;33.46;;;0.65;4.9;48;39.01;
Q20;2019;640000436;640780862;M3030;;;1;;;;;;0.4;;;;;;;0.4;1;0.4;
Q20;2019;640000436;640780862;M3040;;1;;;;;;;;0.8;;0.8;;;;;1;0.8;
Q20;2019;640000436;640780862;M3050;;2;;;;;;;0.88;1.7;;1.7;0.88;;;;2;2.58;
Q20;2019;640000436;640780862;M3060;;;;1;;;;;;0.4;;;;;;0.4;1;0.4;
Q20;2019;640000436;640780862;M9999;17;35;6;6;;;;;17.73;31.56;;40.65;0.88;;1.08;6.68;64;49.29;
Q20;2019;640000600;640781290;M1010;4;1;2;2;0;0;0;0;6.04;2.23;0;5.36;0.84;0;0.05;2.03;9;8.27;0
Q20;2019;640000600;640781290;M1020;0;3;0;0;0;0;0;0;0;3;0;3;0;0;0;0;3;3;0
Q20;2019;640000600;640781290;M1030;7;9;4;4;0;0;0;0;8.78;10.16;0;12.33;0.96;0;0.4;5.25;24;18.94;0
Q20;2019;640000600;640781290;M1031;7;8;1;1;0;0;0;0;6.16;7.69;0;9.1;0;0;0.2;4.55;17;13.85;0
Q20;2019;640000600;640781290;M1040;8;1;2;0;0;0;0;0;8.25;1;0;5.78;0;0;0.2;3.27;11;9.25;0
Q20;2019;640000600;640781290;M1050;0;1;0;2;0;0;0;0;0;1.2;0;0;1;0;0.2;0;3;1.2;0
Q20;2019;640000600;640781290;M1070;0;2;0;1;0;0;0;0;0;2.64;0;2.3;0;0;0;0.34;3;2.64;0
Q20;2019;640000600;640781290;M1090;2;4;0;0;0;0;0;0;2;3.06;0;4.4;0.16;0;0;0.5;6;5.06;0
Q20;2019;640000600;640781290;M1100;2;3;0;1;0;0;0;0;2.69;3;0;5.53;0.16;0;0;0;6;5.69;0
Q20;2019;640000600;640781290;M1110;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0.05;0;0;0.05;0
Q20;2019;640000600;640781290;M1120;3;2;7;3;0;0;0;0;2.85;4.19;0;3.63;0.85;0;1.65;0.92;15;7.04;0
Q20;2019;640000600;640781290;M1130;2;4;1;0;0;0;0;0;1.28;4;0;5.02;0.16;0;0.1;0;7;5.28;0
Q20;2019;640000600;640781290;M1140;2;8;1;7;0;0;0;0;3.07;8.63;0;5.8;0.71;0;1.65;3.53;18;11.7;0
Q20;2019;640000600;640781290;M1150;3;2;2;3;0;0;0;0;3.49;2.76;0;5.15;0;0;0.59;0.51;10;6.25;0
Q20;2019;640000600;640781290;M1160;5;2;1;1;0;0;0;0;5.1;2.8;0;7.25;0;0;0.48;0.17;9;7.9;0
Q20;2019;640000600;640781290;M1180;0;4;0;2;0;0;0;0;0;4.21;0;2.44;1;0;0.21;0.56;6;4.21;0
Q20;2019;640000600;640781290;M1190;3;2;0;5;0;0;0;0;2.72;2.46;0;3.22;1;0;0.46;0.5;10;5.18;0
Q20;2019;640000600;640781290;M1200;2;1;6;5;0;0;0;0;3.27;5.6;0;4.47;1;0;0.7;2.71;14;8.87;0
Q20;2019;640000600;640781290;M1210;2;1;1;0;0;0;0;0;1.85;1;0;2.25;0;0;0;0.6;4;2.85;0
Q20;2019;640000600;640781290;M1320;4;6;1;6;0;0;0;0;4.8;8.95;0;10.21;1;0;0;2.54;17;13.75;0
Q20;2019;640000600;640781290;M1340;24;12;6;8;0;0;0;0;26.04;17.34;0;18.69;8.23;0;0;16.45;50;43.38;0
Q20;2019;640000600;640781290;M2030;6;0;0;0;0;0;0;0;5.6;0;0;4.6;0.16;0;0.84;0;6;5.6;0
Q20;2019;640000600;640781290;M2050;1;6;1;1;0;0;0;0;1.2;6.36;0;6.16;0.85;0;0;0.55;9;7.56;0
Q20;2019;640000600;640781290;M2070;2;2;3;1;0;0;0;0;1.51;1.76;0;1.5;0.31;0;0.35;1.1;8;3.27;0
Q20;2019;640000600;640781290;M2080;2;3;1;0;0;0;0;0;2.67;3;0;2.67;0;0;1;2;6;5.67;0
Q20;2019;640000600;640781290;M2120;3;1;0;0;0;0;0;0;3;1.1;0;3.1;0;0;1;0;4;4.1;0
Q20;2019;640000600;640781290;M2130;3;0;1;0;0;0;0;0;3.05;0;0;1.5;0;0;0.05;1.5;4;3.05;0
Q20;2019;640000600;640781290;M2140;1;1;0;0;0;0;0;0;1;1;0;2;0;0;0;0;2;2;0
Q20;2019;640000600;640781290;M2150;0;2;0;0;0;0;0;0;0;2.17;0;1.67;0;0;0;0.5;2;2.17;0
Q20;2019;640000600;640781290;M3011;2;4;1;2;0;0;0;0;2.97;5.29;0;8.26;0;0;0;0;9;8.26;0
Q20;2019;640000600;640781290;M3030;1;0;0;1;0;0;0;0;1;0.5;0;1;0;0;0;0.5;2;1.5;0
Q20;2019;640000600;640781290;M3040;3;0;0;1;0;0;0;0;3;0.85;0;3.4;0;0;0.45;0;4;3.85;0
Q20;2019;640000600;640781290;M3050;3;8;0;0;0;0;0;0;3.4;8;0;7.53;2;0;1;0.87;11;11.4;0
Q20;2019;640000600;640781290;M3060;0;0;0;0;0;0;0;0;0;0.85;0;0;0;0;0;0.85;0;0.85;0
Q20;2019;640000600;640781290;M9999;107;103;42;57;0;0;0;0;116.84;126.8;0;159.32;20.39;0;11.63;52.3;309;243.64;0
Q20;2019;640003836;640791976;M1320;;;1;1;;;;;0.1;0.1;;;;;;0.2;2;0.2;
Q20;2019;640003836;640791976;M9999;;;1;1;;;;;0.1;0.1;;;;;;0.2;2;0.2;
Q20;2019;640005393;650789068;M1130;;;;;1;;1;1;;;;;;;;;;;3
Q20;2019;640005393;650789068;M1170;;;;;2;1;;;;;;;;;;;;;3
Q20;2019;640005393;650789068;M9999;;;;;3;1;1;1;;;;;;;;;;;6
Q20;2019;640005591;920030269;M1010;1;1;;;;;;;0.8;0.6;;;;;;;2;1.4;
Q20;2019;640005591;920030269;M1320;;;1;2;;;;;0.2;1.4;;;;;;;3;1.6;
Q20;2019;640005591;920030269;M3050;;;;1;;;;;;0.5;;;;;;;1;0.5;
Q20;2019;640005591;920030269;M9999;1;1;1;3;;;;;1;2.5;;;;;;;6;3.5;
Q20;2019;640010518;640010468;M1010;;1;;1;;;;;0.18;1.96;;;;;;;2;2.14;
Q20;2019;640010518;640010468;M1040;;;;;;;1;;;;;;;;;;;;1
Q20;2019;640010518;640010468;M1120;;;;;;;;1;;;;;;;;;;;1
Q20;2019;640010518;640010468;M1200;;;1;;;;1;;0.11;;;;;;;;1;0.11;1
Q20;2019;640010518;640010468;M1320;1;;;;;;;;1;;;;;;;;1;1;
Q20;2019;640010518;640010468;M3050;;1;;;;;;;;1.11;;;;;;;1;1.11;
Q20;2019;640010518;640010468;M9999;1;2;1;1;;;2;1;1.29;3.07;;;;;;;5;4.36;3
Q20;2019;640013298;640011508;M1010;;;1;2;;;;;0.2;1.3;;;;;;;3;1.5;
Q20;2019;640013298;640011508;M9999;;;1;2;;;;;0.2;1.3;;;;;;;3;1.5;
Q20;2019;640016580;640010658;M1030;;;;;1;2;;;;;;;;;;;;;3
Q20;2019;640016580;640010658;M1040;;;;;29;13;;;;;;;;;;;;;42
Q20;2019;640016580;640010658;M3050;;1;;;;;;;;1.12;;;;;;;1;1.12;
Q20;2019;640016580;640010658;M9999;;1;;;30;15;;;;1.12;;;;;;;1;1.12;45
Q20;2019;640017224;330050899;M1320;1;;;1;;;;;1;0.2;;;;;;;2;1.2;
Q20;2019;640017224;330050899;M9999;1;;;1;;;;;1;0.2;;;;;;;2;1.2;
Q20;2019;640017646;640017638;M1010;5;2;3;2;0;0;0;0;7.07;4.72;0;4.98;0;0;0.08;6.73;12;11.79;0
Q20;2019;640017646;640017638;M1030;1;0;6;1;0;0;0;0;3.4;1.13;0;0;0;0;0;4.53;8;4.53;0
Q20;2019;640017646;640017638;M1040;0;0;1;0;0;0;0;0;1.03;0;0;0.75;0;0;0;0.28;1;1.03;0
Q20;2019;640017646;640017638;M1070;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2
Q20;2019;640017646;640017638;M1090;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4
Q20;2019;640017646;640017638;M1110;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2
Q20;2019;640017646;640017638;M1120;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
Q20;2019;640017646;640017638;M1140;1;1;0;1;0;0;0;0;0.83;1.7;0;0.77;0;0;0;1.76;3;2.53;0
Q20;2019;640017646;640017638;M1150;0;1;0;0;0;0;1;0;0;0.2;0;0;0;0;0;0.2;1;0.2;1
Q20;2019;640017646;640017638;M1190;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
Q20;2019;640017646;640017638;M2030;1;0;0;0;0;0;1;0;1.19;0;0;1;0;0;0;0.19;1;1.19;1
Q20;2019;640017646;640017638;M2050;4;1;0;0;0;0;0;0;3.38;0.18;0;0;0.5;0;0;3.06;5;3.56;0
Q20;2019;640017646;640017638;M2070;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3
Q20;2019;640017646;640017638;M2080;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
Q20;2019;640017646;640017638;M3020;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
Q20;2019;640017646;640017638;M3050;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0
Q20;2019;640017646;640017638;M9999;13;5;10;4;0;0;14;3;17.9;7.93;0;8.5;0.5;0;0.08;16.75;32;25.83;17
Q20;2019;640018206;640012209;M1010;;;;1;;;;;;0.5;;;;;;;1;0.5;
Q20;2019;640018206;640012209;M1030;;;;;;;16;9;;;;;;;;;;;25
Q20;2019;640018206;640012209;M1040;;;;;;;1;1;;;;;;;;;;;2
Q20;2019;640018206;640012209;M1070;;;;;;;;1;;;;;;;;;;;1
Q20;2019;640018206;640012209;M1090;;;;;;;10;6;;;;;;;;;;;16
Q20;2019;640018206;640012209;M1130;;;;;;;;2;;;;;;;;;;;2
Q20;2019;640018206;640012209;M1140;;;;;;;1;1;;;;;;;;;;;2
Q20;2019;640018206;640012209;M1150;;;;;;;3;2;;;;;;;;;;;5
Q20;2019;640018206;640012209;M1160;;;;;;;8;1;;;;;;;;;;;9
Q20;2019;640018206;640012209;M1200;;;;;;;3;1;;;;;;;;;;;4
Q20;2019;640018206;640012209;M1340;;;1;1;;;;;0.4;;;;;;;;2;0.4;
Q20;2019;640018206;640012209;M2020;;;;;;;3;;;;;;;;;;;;3
Q20;2019;640018206;640012209;M2030;;;;;;;11;1;;;;;;;;;;;12
Q20;2019;640018206;640012209;M2050;;;;;;;6;9;;;;;;;;;;;15
Q20;2019;640018206;640012209;M2070;;;;;;;1;;;;;;;;;;;;1
Q20;2019;640018206;640012209;M2080;;;;;;;9;3;;;;;;;;;;;12
Q20;2019;640018206;640012209;M2100;;;;;;;5;1;;;;;;;;;;;6
Q20;2019;640018206;640012209;M2120;;;;;;;6;;;;;;;;;;;;6
Q20;2019;640018206;640012209;M2130;;;;;;;5;;;;;;;;;;;;5
Q20;2019;640018206;640012209;M2140;;;;;;;3;;;;;;;;;;;;3
Q20;2019;640018206;640012209;M3050;1;1;;1;;;;;1;1.23;;;;;;;3;2.23;
Q20;2019;640018206;640012209;M9999;1;1;1;3;;;91;38;1.4;1.73;;;;;;;6;3.13;129
Q20;2019;640018255;640007019;M1010;;;1;1;;;;;0.2;0.7;;;;;;;2;0.9;
Q20;2019;640018255;640007019;M3020;;;2;1;;;5;5;0.41;0.33;;;;;;;3;0.74;10
Q20;2019;640018255;640007019;M3050;;;;1;;;;;;0.8;;;;;;;1;0.8;
Q20;2019;640018255;640007019;M9999;;;3;3;;;5;5;0.61;1.83;;;;;;;6;2.44;10
Q20;2019;640019220;640000451;M1030;;;;;4;3;;;;;;;;;;;;;7
Q20;2019;640019220;640000451;M1090;;;;;1;3;;;;;;;;;;;;;4
Q20;2019;640019220;640000451;M2020;;;;;3;;;;;;;;;;;;;;3
Q20;2019;640019220;640000451;M2030;;;;;4;;;;;;;;;;;;;;4
Q20;2019;640019220;640000451;M2080;;;;;4;1;;;;;;;;;;;;;5
Q20;2019;640019220;640000451;M2100;;;;;4;;;;;;;;;;;;;;4
Q20;2019;640019220;640000451;M2120;;;;;1;;;;;;;;;;;;;;1
Q20;2019;640019220;640000451;M2130;;;;;2;1;;;;;;;;;;;;;3
Q20;2019;640019220;640000451;M3050;;;;1;;;;;;0.4;;;;;;;1;0.4;
Q20;2019;640019220;640000451;M9999;;;;1;23;8;;;;0.4;;;;;;;1;0.4;31
Q20;2019;640780185;640000089;M1180;3;1;;;;;;;3;1;;;;;;;4;4;
Q20;2019;640780185;640000089;M3050;;;;2;;;;;;1.01;;;;;;;2;1.01;
Q20;2019;640780185;640000089;M9999;3;1;;2;;;;;3;2.01;;;;;;;6;5.01;
Q20;2019;640780268;640000113;M1030;;;;;1;3;;1;;;;;;;;;;;5
Q20;2019;640780268;640000113;M2020;;;;;7;1;2;;;;;;;;;;;;10
Q20;2019;640780268;640000113;M2040;;;;;2;;;;;;;;;;;;;;2
Q20;2019;640780268;640000113;M2070;;;;;19;6;;;;;;;;;;;;;25
Q20;2019;640780268;640000113;M2130;;;;;;;2;;;;;;;;;;;;2
Q20;2019;640780268;640000113;M3050;;;;1;;;;;0.17;1;;;;;;;1;1.17;
Q20;2019;640780268;640000113;M9999;;;;1;29;10;4;1;0.17;1;;;;;;;1;1.17;44
Q20;2019;640780334;640017893;M1010;;;;1;;;;;;0.91;;;;;;;1;0.91;
Q20;2019;640780334;640017893;M3020;;;;;3;1;1;;;;;;;;;;;;5
Q20;2019;640780334;640017893;M3050;;;;1;;;;;;0.73;;;;;;;1;0.73;
Q20;2019;640780334;640017893;M9999;;;;2;3;1;1;;;1.64;;;;;;;2;1.64;5
Q20;2019;640780409;640000154;M1030;;;;1;;;3;;;0.04;;;;;;;1;0.04;3
Q20;2019;640780409;640000154;M3020;;;;;;;4;;;;;;;;;;;;4
Q20;2019;640780409;640000154;M3050;;;;1;;;;;;0.6;;;;;;;1;0.6;
Q20;2019;640780409;640000154;M9999;;;;2;;;7;;;0.64;;;;;;;2;0.64;7
Q20;2019;640780490;640000212;M1030;;;;;5;1;;1;;;;;;;;;;;7
Q20;2019;640780490;640000212;M1040;;;;;;;2;4;;;;;;;;;;;6
Q20;2019;640780490;640000212;M1070;;;;;;;;4;;;;;;;;;;;4
Q20;2019;640780490;640000212;M1090;;;;;1;2;1;1;;;;;;;;;;;5
Q20;2019;640780490;640000212;M1120;;;;;;;2;1;;;;;;;;;;;3
Q20;2019;640780490;640000212;M1150;;;;;1;2;3;1;;;;;;;;;;;7
Q20;2019;640780490;640000212;M1160;;;;;;;7;1;;;;;;;;;;;8
Q20;2019;640780490;640000212;M1320;;;2;2;;;;;1.6;1.84;;;;;;;4;3.44;
Q20;2019;640780490;640000212;M1340;2;3;1;;;;;;2.65;3;;;;;;;6;5.65;
Q20;2019;640780490;640000212;M2020;;;;;;1;1;;;;;;;;;;;;2
Q20;2019;640780490;640000212;M2030;;;;;6;;2;1;;;;;;;;;;;9
Q20;2019;640780490;640000212;M2040;;;;;2;3;2;;;;;;;;;;;;7
Q20;2019;640780490;640000212;M2070;;;;;;1;2;1;;;;;;;;;;;4
Q20;2019;640780490;640000212;M2120;;;;;1;1;;;;;;;;;;;;;2
Q20;2019;640780490;640000212;M2130;;;;;;;1;;;;;;;;;;;;1
Q20;2019;640780490;640000212;M3040;;;;1;;;;;;0.25;;;;;;;1;0.25;
Q20;2019;640780490;640000212;M3050;1;;;;;;;;1;;;;;;;;1;1;
Q20;2019;640780490;640000212;M3070;;;1;1;;;;;0.06;0.06;;;;;;;2;0.12;
Q20;2019;640780490;640000212;M9999;3;3;4;4;16;11;23;15;5.31;5.15;;;;;;;14;10.46;65
Q20;2019;640780557;640000238;M1010;1;1;;1;;;;;0.9;1.63;;;;;;;3;2.53;
Q20;2019;640780557;640000238;M1040;1;;2;1;;;;;1.29;0.87;;;;;;;4;2.16;
Q20;2019;640780557;640000238;M1150;1;2;1;;;;;;1.18;2.15;;;;;;;4;3.33;
Q20;2019;640780557;640000238;M3040;;;;;;;;1;;;;;;;;;;;1
Q20;2019;640780557;640000238;M3050;;1;;;;;;;;1.16;;;;;;;1;1.16;
Q20;2019;640780557;640000238;M9999;3;4;3;2;;;;1;3.37;5.81;;;;;;;12;9.18;1
Q20;2019;640780581;640000253;M1010;1;;;;;;;;1;;;;;;;;1;1;
Q20;2019;640780581;640000253;M1150;;1;;;;;;;;1;;;;;;;1;1;
Q20;2019;640780581;640000253;M1320;;1;;;;;;;;1;;;;;;;1;1;
Q20;2019;640780581;640000253;M3050;;;;1;;;;;;0.84;;;;;;;1;0.84;
Q20;2019;640780581;640000253;M9999;1;2;;1;;;;;1;2.84;;;;;;;4;3.84;
Q20;2019;640780607;330050899;M1010;1;;;1;;;;;1;0.8;;;;;;;2;1.8;
Q20;2019;640780607;330050899;M1320;;1;;;;;;;;1;;;;;;;1;1;
Q20;2019;640780607;330050899;M3050;1;;;;;;;;1;;;;;;;;1;1;
Q20;2019;640780607;330050899;M9999;2;1;;1;;;;;2;1.8;;;;;;;4;3.8;
Q20;2019;640780623;640000287;M1010;;2;2;2;;;;;1.51;3.12;;;;;;;6;4.63;
Q20;2019;640780623;640000287;M1130;;;;1;;;;;;0.27;;;;;;;1;0.27;
Q20;2019;640780623;640000287;M1150;;;2;;;;;;0.58;;;;;;;;2;0.58;
Q20;2019;640780623;640000287;M3050;;;;2;;;;;;1.07;;;;;;;2;1.07;
Q20;2019;640780623;640000287;M9999;;2;4;5;;;;;2.09;4.46;;;;;;;11;6.55;
Q20;2019;640780631;640000295;M1010;1;;1;;;;;;1.94;0.54;;;;;;;2;2.48;
Q20;2019;640780631;640000295;M1040;1;1;1;;;;;;1.19;0.5;;;;;;;3;1.69;
Q20;2019;640780631;640000295;M1150;3;;;;;;;;3;0.05;;;;;;;3;3.05;
Q20;2019;640780631;640000295;M3050;;;;1;;;;;;0.92;;;;;;;1;0.92;
Q20;2019;640780631;640000295;M9999;5;1;2;1;;;;;6.13;2.01;;;;;;;9;8.14;
Q20;2019;640780649;640000303;M1010;1;;;2;;;;;1;1;;;;;;;3;2;
Q20;2019;640780649;640000303;M1030;;;;;;;2;2;;;;;;;;;;;4
Q20;2019;640780649;640000303;M1040;;;;;;;2;;;;;;;;;;;;2
Q20;2019;640780649;640000303;M1050;;;;;;;;1;;;;;;;;;;;1
Q20;2019;640780649;640000303;M1110;;;;;;;1;;;;;;;;;;;;1
Q20;2019;640780649;640000303;M1120;;;;;;;1;;;;;;;;;;;;1
Q20;2019;640780649;640000303;M1130;;;;;;;1;;;;;;;;;;;;1
Q20;2019;640780649;640000303;M1150;1;;;;;;;;1;;;;;;;;1;1;
Q20;2019;640780649;640000303;M1160;;;;;;;1;1;;;;;;;;;;;2
Q20;2019;640780649;640000303;M1170;;;;;;;2;2;;;;;;;;;;;4
Q20;2019;640780649;640000303;M1180;;;1;;;;;;0.11;;;;;;;;1;0.11;
Q20;2019;640780649;640000303;M1190;;;;;;;1;;;;;;;;;;;;1
Q20;2019;640780649;640000303;M1320;1;;;;;;;;1;;;;;;;;1;1;
Q20;2019;640780649;640000303;M2030;;;;;;;3;;;;;;;;;;;;3
Q20;2019;640780649;640000303;M2070;;;;;;;2;;;;;;;;;;;;2
Q20;2019;640780649;640000303;M2100;;;;;;;2;;;;;;;;;;;;2
Q20;2019;640780649;640000303;M3020;;;;;;;1;;;;;;;;;;;;1
Q20;2019;640780649;640000303;M3050;;;;1;;;;;;0.89;;;;;;;1;0.89;
Q20;2019;640780649;640000303;M9999;3;;1;3;;;19;6;3.11;1.89;;;;;;;7;5;25
Q20;2019;640780672;640000337;M1010;1;;;;;;;;1;0.17;;;;;;;1;1.17;
Q20;2019;640780672;640000337;M1180;3;3;;;;;;;2.9;1.71;;;;;;;6;4.61;
Q20;2019;640780672;640000337;M1200;;1;;;;;;;;0.99;;;;;;;1;0.99;
Q20;2019;640780672;640000337;M3050;;1;;;;;;;;1.12;;;;;;;1;1.12;
Q20;2019;640780672;640000337;M9999;4;5;;;;;;;3.9;3.99;;;;;;;9;7.89;
Q20;2019;640780714;690795331;M1010;;;1;2;;;;;0.8;1.45;;;;;;;3;2.25;
Q20;2019;640780714;690795331;M1320;;1;;;;;;;;1.01;;;;;;;1;1.01;
Q20;2019;640780714;690795331;M3050;;;;1;;;;;;0.99;;;;;;;1;0.99;
Q20;2019;640780714;690795331;M9999;;1;1;3;;;;;0.8;3.45;;;;;;;5;4.25;
Q20;2019;640780748;640000360;M1030;;;;;3;;2;;;;;;;;;;;;5
Q20;2019;640780748;640000360;M1040;;;;;1;;3;3;;;;;;;;;;;7
Q20;2019;640780748;640000360;M1090;;;;;4;;;;;;;;;;;;;;4
Q20;2019;640780748;640000360;M1130;;;;;;;2;;;;;;;;;;;;2
Q20;2019;640780748;640000360;M1150;;;;;1;;2;1;;;;;;;;;;;4
Q20;2019;640780748;640000360;M1340;3;2;4;5;;;;;4.78;5.06;;;;;;;14;9.84;
Q20;2019;640780748;640000360;M2020;;;;;;;3;;;;;;;;;;;;3
Q20;2019;640780748;640000360;M2030;;;;;1;;3;1;;;;;;;;;;;5
Q20;2019;640780748;640000360;M2040;;;;;;;2;;;;;;;;;;;;2
Q20;2019;640780748;640000360;M2050;;;;;;;;1;;;;;;;;;;;1
Q20;2019;640780748;640000360;M2070;;;;;;;9;3;;;;;;;;;;;12
Q20;2019;640780748;640000360;M2080;;;;;;;1;1;;;;;;;;;;;2
Q20;2019;640780748;640000360;M2100;;;;;;;5;1;;;;;;;;;;;6
Q20;2019;640780748;640000360;M2110;;;;;;;1;;;;;;;;;;;;1
Q20;2019;640780748;640000360;M2120;;;;;1;;;1;;;;;;;;;;;2
Q20;2019;640780748;640000360;M3050;;2;;;;;;;;2.03;;;;;;;2;2.03;
Q20;2019;640780748;640000360;M9999;3;4;4;5;11;;33;12;4.78;7.09;;;;;;;16;11.87;56
Q20;2019;640780755;640780417;M1320;1;2;;1;;;;;1;2.01;;2;;;;1.01;4;3.01;
Q20;2019;640780755;640780417;M9999;1;2;;1;;;;;1;2.01;;2;;;;1.01;4;3.01;
Q20;2019;640780904;750721334;M1010;;;;1;;;;;;0.49;;;;;;;1;0.49;
Q20;2019;640780904;750721334;M1140;;;2;3;;;;;;0.81;;;;;;;5;0.81;
Q20;2019;640780904;750721334;M1180;;;;1;;;;;;0.08;;;;;;;1;0.08;
Q20;2019;640780904;750721334;M2030;;;1;;;;;;;0.03;;;;;;;1;0.03;
Q20;2019;640780904;750721334;M3020;;;1;;;;;;;0.03;;;;;;;1;0.03;
Q20;2019;640780904;750721334;M9999;;;4;5;;;;;;1.44;;;;;;;9;1.44;
Q20;2019;640780938;640000451;M1010;2;4;;;;;;;1;3.54;;;;;;;6;4.54;
