BOR;AN;FI;FI_EJ;CANCERO_A1;CANCERO_A2;CANCERO_A3;CANCERO_A4;CANCERO_B4;CANCERO_A5;CANCERO_A6;CANCERO_B6;CANCERO_A7;CANCERO_A8;CANCERO_B8;CANCERO_C8;CANCERO_A9;CANCERO_B9;CANCERO_C9;CANCERO_A10;CANCERO_B10;CANCERO_A11;CANCERO_B11;CANCERO_C11;CANCERO_D11;CANCERO_A12;CANCERO_B12;CANCERO_A13;CANCERO_A14;CANCERO_A15;CANCERO_B15;CANCERO_A16;CANCERO_B16;CANCERO_A17;CANCERO_A18;CANCERO_A19;CANCERO_A20;CANCERO_A21;CANCERO_A22;CANCERO_A23;CANCERO_B17;CANCERO_B19;CANCERO_B20;CANCERO_B21;CANCERO_B22;CANCERO_B23;CANCERO_C19;CANCERO_C20;CANCERO_C21;CANCERO_C22;CANCERO_C23;CANCERO_A24;CANCERO_A25;CANCERO_A26;CANCERO_A27;CANCERO_B24;CANCERO_B25;CANCERO_B26;CANCERO_B27;CANCERO_C24;CANCERO_C25;CANCERO_C26;CANCERO_C27;CANCERO_D24;CANCERO_D26;CANCERO_E24;CANCERO_E26;CANCERO_A28;CANCERO_A29;CANCERO_B28;CANCERO_B29;CANCERO_C28;CANCERO_C29;CANCERO_A30;CANCERO_A31;CANCERO_A32;CANCERO_A33;CANCERO_A34;CANCERO_B30;CANCERO_B31;CANCERO_B32;CANCERO_B33;CANCERO_B34;CANCERO_C30;CANCERO_C31;CANCERO_C32;CANCERO_C33;CANCERO_C34
CANCERO;2019;670780212;670014604;1;0;1;12217;0;11256;7422;0;1;;;;11409;0;404;10720;0;1198;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;35;20;;;1221;11818;0;0;0;0;0;0;10519;0;0;0;;;7;;5;;26;12;;;;12;4;1;;;33.76;12.49;0.8;;
CANCERO;2019;670780378;670000785;1;0;1;685;0;434;1894;0;0;670780212;;;224;0;0;221;0;56;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;0;177;0;0;0;0;0;0;0;0;0;0;;;2;;0.4;;2;1;;;1;0;;;;;1.25;0.4;;;0.6
CANCERO;2019;670780386;670000199;1;0;0;351;0;163;758;0;1;;;;121;0;0;120;0;19;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;670783273;670780055;1;0;1;11072;0;5838;29657;0;1;;;;7539;0;2425;4210;0;1263;0;118;0;;;;;;;;;;;;;;;;;;;;;;;;;;;72;4;;;4436;6094;0;0;769;2921;0;0;25234;0;3752;0;2;4;4;3;3.78;4.1;71;23;0;0;28;48;15;4;0;14;105.4;35.65;2.25;0;38.43
CANCERO;2019;670798636;670014604;1;0;1;563;0;555;116;0;0;670780212;;;562;0;0;549;0;73;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;0;588;0;0;0;0;0;0;0;0;0;0;;;1;;0.2;;;;;;;;;;;;;;;;
CANCERO;2019;680000320;680000643;0;0;0;475;0;238;776;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;680000494;680000643;0;0;0;751;0;76;4992;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;680000544;680020336;1;0;0;157;0;121;367;0;1;;;;113;0;0;110;0;22;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;680000601;680020336;1;0;0;78;0;20;363;0;1;;;;32;0;0;0;0;27;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;680000684;680000973;1;1;1;33130;0;30224;25822;0;1;;;;13262;0;837;11970;0;1599;0;4;0;2;;;855;17153;238;0;;822;;4;6;10;1;4;0;;1;3;1;3;4;5.8;12.41;1.8;6.7;21;26;;;841;13702;0;0;0;10;0;0;6344;0;0;0;5;5;;;5;2.6;20;14;;;14;16;8;1;;6;31.8;18.89;0.32;;16.64
CANCERO;2019;680001195;680000643;0;0;0;289;0;225;482;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;680004546;680020336;1;1;1;46027;0;44390;17287;0;1;;;;20523;0;224;19842;0;2040;0;10;0;3;;;983;23336;93;0;0;1078;0;5;4;15;3;;0;1;2;4;;16;5.6;4.11;16.92;2.83;9.61;17;5;;;607;7421;0;0;0;0;0;0;5282;0;0;0;3;2;1;1;3.8;2.1;19;12;;;2;1;1;;1;13;18.25;12.67;;0.48;7.26
CANCERO;2019;680017829;680017811;1;0;0;0;49;0;0;54;0;680004546;;;0;49;0;0;54;0;23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;680020088;680020062;1;0;1;416;0;372;583;0;1;;;;352;0;0;337;0;49;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;0;369;0;0;0;0;0;0;0;0;0;0;1;;;;0.33;;;;;;;2;;1;1;1;0.5;;0.2;0.2;0.5
CANCERO;2019;690000575;690782222;1;0;1;7112;0;5895;9745;0;1;;;;6384;0;385;5677;0;709;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;;;0;6837;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;3.29;8;4;0;0;4;7;1;2;0;2;10.1;4.7;0.5;0;4.6
CANCERO;2019;690000880;690783220;1;1;1;98650;5265;90604;47977;5379;1;;;;38989;5265;4324;33511;5379;4492;741;186;81;8;1;10;3900;51746;884;362;407;3227;466;13;7;44;10;22;98;13;3;9;1;2;14.01;9.16;43.14;8.86;22.37;173;83;79;9;7913;38618;4008;4983;846;1747;13;18;41867;18615;2900;66;49;25;21;16;44.34;26.5;326;103;3;9;70;125;44;7;1;10;374.01;128;7.6;8.87;70.47
CANCERO;2019;690007539;690781810;1;0;0;498;0;123;2215;0;1;;;;62;0;9;46;0;16;0;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;690019849;690781810;1;0;0;1977;0;1575;3587;0;1;;;;1849;0;262;1445;0;8;0;147;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;690022959;690000732;1;0;0;317;0;118;542;0;0;690023411;;;7;0;0;7;0;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;690023411;690000252;1;0;1;13854;0;11716;17844;0;1;;;;12127;0;471;11234;0;1345;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;54;19;;;1053;11659;0;0;0;0;0;0;9512;0;0;0;3;8;;;3;8;17;14;;;3;5;1;;;;21.7;13.82;;;2.42
CANCERO;2019;690040845;690040837;0;1;0;30259;;28997;;;;;;;;;;;;;;;;2;0;0;1262;28997;;;;1154;0;2;4;11;0;7;0;3;2;3;1;4;3.5;4.45;12.9;0.8;8.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;690041124;690000724;0;0;0;926;0;209;4792;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;690041132;690006598;1;0;1;2624;0;2355;2314;0;1;;;;2613;0;156;2368;0;435;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;6;15;;;178;1306;0;0;0;0;0;0;2354;0;0;0;;;2;;1;;11;6;;;;7;;;;;16.36;5.92;;;
CANCERO;2019;690044037;690043377;0;1;0;27011;0;25733;0;0;;;;;;;;;;;;;;3;0;1;1278;25641;0;92;0;1111;37;1;2;10;1;2;0;7;3;3;0;10;3.6;3.45;12.6;1;7.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;690044045;690043377;0;1;0;18300;0;17505;0;0;;;;;;;;;;;;;;2;0;0;795;17505;0;0;0;674;0;0;2;7;1;3;0;7;2;0;0;9;2.8;2.65;7;1;6.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;690780358;690000195;1;0;1;1120;0;683;1971;0;1;;;;469;0;11;449;0;49;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;0;446;0;0;0;0;0;0;0;0;0;0;1;;;2;1;2;3;1;;;;;;1;1;;3;1;0.7;0.5;
CANCERO;2019;690780366;690000203;1;1;1;5115;0;4446;3168;0;1;;;;4199;0;131;4007;0;427;0;0;0;2;1;;;17505;0;;;674;;0;2;7;1;3;0;7;2;;2;9;2.8;2.65;7;3.65;6.67;;1;;;0;3990;0;0;0;0;0;0;0;0;0;0;;;1;5;0.5;2.5;2;;;;1;3;;2;1;;3.62;;0.8;0.5;1
CANCERO;2019;690780390;690000229;1;0;1;1526;0;1268;1665;0;1;;;;1026;0;9;1007;0;124;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;0;1008;0;0;0;0;0;0;0;0;0;0;;;1;2;0.25;0.5;1;;;;;1;;1;1;;1.04;;0.25;0.1;
CANCERO;2019;690780416;690031190;1;0;1;1465;0;1127;2067;0;1;;;;1205;0;62;1106;0;156;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;0;971;0;0;0;0;0;0;0;0;0;0;;;1;;0.2;;;;;;;6;;1;1;1;3.5;;0.6;0.1;0.5
CANCERO;2019;690780648;690036900;1;0;1;7033;0;6461;4046;0;1;;;;6407;0;43;6142;0;623;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;;;0;6263;0;0;0;0;0;0;0;0;0;0;2;;1;;3;;6;;;1;;4;;;;;7.61;;;0.86;
CANCERO;2019;690780655;690000377;1;0;1;663;0;549;638;0;0;690782834;;;501;0;1;489;0;72;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;0;590;0;0;0;0;0;0;0;0;0;0;7;0;1;0;7;0;1;;;0;;1;;;1;;1.6;;;0.3;
CANCERO;2019;690780663;690000385;1;0;1;2642;0;2171;2301;0;1;;;;1980;0;28;1932;0;243;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;0;2138;0;0;0;0;0;0;0;0;0;0;4;;3;;1;;2;;;;;3;;;;;3.97;;;;
CANCERO;2019;690783154;690781810;1;0;1;3961;0;2508;10732;0;1;;;;2640;0;298;2142;0;379;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;;0;3175;0;0;0;0;0;0;0;0;0;0;1;4;;1;0.8;3.42;5;1;;;4;2;2;;;;4.46;2.15;;;4.41
CANCERO;2019;690784137;690781810;1;1;1;64792;0;57432;57250;0;1;;;;29563;0;3184;24127;0;3626;0;3;0;4;0;0;1435;28978;392;149;105;1646;159;5;;;;35;1;6;;;;19;6.84;;;;47.08;22;15;12;1;1413;8071;1260;100;1;7;6;1;6889;7844;2;21;3;2;;8;2.15;7.49;33;14;1;;8;8;4;;;2;44.55;20.2;1.5;;9.55
CANCERO;2019;690784152;690781810;1;0;1;8874;0;6042;21607;0;1;;;;7613;0;1380;5852;0;912;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;0;5637;0;0;0;0;0;0;0;0;0;0;1;1;1;;1.6;1.45;6;2;;;;3;;;;2;8.1;2.46;;;1.33
CANCERO;2019;690784178;690781810;1;0;0;769;0;0;9083;0;1;;;;131;0;22;0;0;109;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;690784186;690781810;1;0;1;6057;0;4999;6188;0;1;;;;5109;0;74;4907;0;654;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;0;5327;0;0;0;2;0;0;0;0;0;0;;1;;;;1.94;10;4;1;;;;;;;;8.74;4.15;0.5;;
CANCERO;2019;690788930;690001623;1;0;0;0;389;0;0;462;0;690029194;;;0;389;0;0;462;0;92;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;690793468;690002068;1;0;1;5531;0;4584;6018;0;1;;;;4475;0;62;4373;0;509;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;12;3849;0;0;0;0;0;0;30;0;0;0;;17;;16;;;5;1;;;2;15;2;;;0;5.7;0.2;0.5;0.5;1.5
CANCERO;2019;690805361;690805353;1;0;0;1416;0;784;2945;0;1;;;;861;0;247;580;0;128;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;690807367;690003447;1;0;1;2379;0;1989;2146;0;1;;;;1790;0;5;1766;0;180;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;0;1768;0;0;0;0;0;0;0;0;0;0;;;1;3;0.2;0.8;1;;;;1;;;1;1;;1;;0.15;0.05;1
CANCERO;2019;700000029;700004591;1;0;1;4711;0;4273;4123;0;1;;;;4332;0;31;4225;0;510;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;;;;5004;;;;;;;;;;;;;1;;0.5;;;;;;;2;;2;;1;0.6;;0.75;;0.2
CANCERO;2019;710006859;710000118;1;0;1;3671;0;2870;5123;0;1;;;;2637;0;138;2456;0;326;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;0;2445;0;0;0;0;0;0;0;0;0;0;;;5;;2.5;;1;;;;;1;;2;1;;1.86;;1;0.2;
CANCERO;2019;710010067;710780644;1;0;0;1422;0;1130;2301;0;1;;;;1243;0;78;1110;0;167;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;710014317;710001843;0;1;0;24979;;23720;0;;;;;;;;;;;;;;;2;0;0;1259;23720;;0;;1045;0;1;3;9;2;3;;4;;5;;7;3.36;3;13.3;2;7.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;710014820;710012915;0;1;0;23294;;22107;0;;;;;;;;;;;;;;;2;0;2;1187;22093;451;14;46;990;18;0;3;11;1;8;0;4;3;0;0;3;2;4.05;11;1;8.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;710780917;710000274;1;1;1;8475;0;7650;8901;0;1;;;;7481;0;39;7202;0;750;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;;;0;7716;0;0;0;0;0;0;0;0;0;0;2;8;;;2;8;6;5;;;;3;3;;;1;8.42;7.29;;;0.97
CANCERO;2019;710978263;710780958;1;0;1;7807;0;6388;9389;0;1;;;;7125;0;599;6188;0;769;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;21;20;;;979;7515;0;0;0;0;0;0;4793;0;0;0;2;;;;2;;24;9;1;;4;7;3;;;1;28.62;11.5;1;;6.39
CANCERO;2019;710978289;710780263;1;0;1;4156;12;3571;4479;19;1;;;;3919;12;281;3493;19;408;7;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;11;22;;;604;6070;0;0;0;9;0;0;2423;0;0;0;1;;1;;1.66;;7;2;;;1;5;2;;;2;6.83;2.63;;;1.8
CANCERO;2019;710978313;710976705;1;0;1;3160;0;3032;1794;0;1;;;;3159;0;45;3031;0;294;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;16;14;;;538;4201;0;0;0;0;0;0;5592;0;0;0;;;4;;2.53;;9;9;;;1;1;1;;;1;10.5;9.5;;;2.1
CANCERO;2019;710978347;570010181;1;0;1;2265;0;1938;2367;0;0;710780917;;;1783;0;1;1751;0;163;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1747;0;0;0;0;0;0;0;0;0;0;0;;2;;1.3;;;;;;;;;;;;;;;;
CANCERO;2019;720000033;720000025;1;0;1;14351;0;12381;13717;0;1;;;;12607;0;536;11406;0;1258;0;24;0;;;;;;;;;;;;;;;;;;;;;;;;;;;30;30;;;1253;12776;0;0;1;0;0;0;8681;0;20;0;0;0;4;6;2.65;6.46;19;11;0;0;5;10;5;0;0;2;25.21;14.3;0;0;5.98
CANCERO;2019;720000199;720000595;0;0;0;1175;0;234;7291;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;720000231;720000637;0;0;0;398;0;215;422;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;720000249;720000645;1;0;1;18088;0;17233;6678;0;1;;;;17942;0;533;17215;0;1881;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;35;27;;;1365;18929;0;0;0;1;0;0;12088;0;0;0;3;6;0;3;3;7.5;24;20;0;0;17;9;6;2;1;5;29.67;24.65;1.53;0.5;21.34
CANCERO;2019;720001437;720006022;1;0;0;319;0;296;105;0;0;720000249;;;300;0;14;281;0;23;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;720014729;720002294;0;1;0;45059;;42934;0;;;;;;;;;;;;;;;4;0;;2125;42934;;;;1960;;4;2;18;4;2;0;4;2;10;3;3;6.63;3.7;24.42;5.8;4.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;720016179;720016724;0;0;0;131;0;64;407;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;720017748;720000561;0;0;0;1474;0;588;6515;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;730000031;730000015;1;1;1;33353;204;31015;19846;207;1;;;;8831;204;450;7765;207;1243;39;2;0;3;;2;1071;21952;172;0;58;1068;43;4;4;11;;2;0;;2;13;;1;3.18;4.6;22.39;;2.23;30;30;;;1298;9947;0;0;0;28;0;0;8861;0;0;0;3;;3;;4.85;;0;0;;;;34;17;;;;15.49;7.91;;;
CANCERO;2019;730000049;730002839;1;0;0;0;23;0;0;36;0;730000015;730004298;;0;23;0;0;36;0;10;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;730000080;730780103;1;0;1;784;3;757;202;5;0;730000015;;;766;3;3;744;5;98;3;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;0;1007;0;0;0;0;0;0;0;0;0;0;1;;3;;1.2;;0;;;;0;6;;;;2;1.64;;;;1.15
CANCERO;2019;730000098;730000015;1;1;0;1521;0;1372;1538;0;1;;;;1480;0;57;1340;0;210;0;0;0;0;;;0;0;18;0;0;16;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;730000262;730002839;1;0;0;1263;0;1178;662;0;0;730000015;730004298;;1177;0;0;1128;0;159;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;730004298;730010048;1;0;1;7491;0;6160;8540;0;1;;;;6045;0;272;5657;0;662;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;;;0;5657;0;0;0;0;0;0;0;0;0;0;4;;;3;4;1;3;;;;0;3;;1;1;5;5.2;;0.1;0.1;2
CANCERO;2019;740000237;740781133;1;1;1;26301;191;23842;16859;204;1;;;;13043;191;827;11832;204;1678;42;2;0;2;1;;1236;22347;424;0;0;1220;0;3;;7;;3;0;1;4;6;;7;3.62;3.8;12.35;;10.96;15;22;;;887;12882;0;0;0;1;0;0;4776;0;0;0;0;0;6;12;3.28;2.58;10;7;;;1;10;6;1;;6;17.36;12.97;0.4;;4.08
CANCERO;2019;740000302;740781133;1;0;1;235;0;142;1147;0;0;740000237;;;189;0;0;118;0;64;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;133;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;1;;;;4;0.81;0.03;;;0.08
CANCERO;2019;740000328;740790381;1;0;1;3107;37;2638;3388;45;1;;;;2512;37;47;2391;45;295;13;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;354;;;;;;;;2908;;;;1;;;;0.5;;3;;;;;6;2;;;;6.67;1.2;;;
CANCERO;2019;740001912;740012653;0;1;0;21602;;20731;0;;;;;;;;;;;;;;;2;0;;871;20731;;0;;824;0;3;0;7;0;3;;0;4;5;2;2;2.16;3;9.49;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;740014345;740000617;1;0;1;2634;0;2130;3723;0;1;;;;2156;0;59;2055;0;276;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;0;0;;2056;0;0;;0;0;0;;0;;0;1;;1;;1.8;;2;0;0;0;2;2;0;2;1;0;3.33;0;0.5;0.5;2
CANCERO;2019;740016639;740000120;0;1;0;10955;;10955;;;;;;;;;;;;;;;;2;1;0;;10955;;0;;536;0;3;1;5;1;2;;;1;5;1;2;3;1.5;5;1;3.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;740780192;740780168;1;0;1;1914;0;1593;5207;0;1;;;;1912;0;262;1592;0;259;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;44;10;0;0;485;1754;0;0;0;0;0;0;7363;0;0;0;1;2;0;0;0.17;2;6;3;;;16;10;4;1;1;3;13.4;8.2;0.8;0.4;14.85
CANCERO;2019;740780416;740000112;1;0;1;930;0;346;3506;0;0;740014345;;;108;0;0;107;0;21;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;0;0;0;66;0;0;0;0;0;0;0;0;0;0;;;1;;1;;3;3;0;0;0;0;1;1;1;1;3;3.6;0.3;0.3;0.3
CANCERO;2019;740780424;740000120;1;0;1;5150;0;4608;3662;0;1;;;;4644;0;170;4408;0;502;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;0;4404;0;0;0;0;0;0;0;0;0;0;1;;2;2;2;0.8;3;;;;;1;1;1;1;1;3.2;0.8;0.3;0.1;0.8
CANCERO;2019;740781141;740790258;1;0;1;5466;150;5028;3641;152;1;;;;5093;150;48;4944;152;560;31;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;;5028;;;;;;;;;;;0;;1;;0.5;;1;;;;;19;9;;1;9;8.18;4.46;;0.2;3.22
CANCERO;2019;740781224;740001839;1;0;0;437;5;197;1938;6;0;740780192;;;121;5;0;121;6;10;4;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;750000481;750110025;0;0;0;93;0;43;86;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;750000499;750062036;1;1;0;328;0;3;3363;0;0;940160013;;;22;0;0;0;0;19;0;0;0;;;;0;0;9;0;0;8;0;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;750000523;750150120;1;0;1;10366;0;8214;10688;0;1;;;;8779;0;734;7814;0;1019;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;36;20;;;2457;8478;0;0;2;4;0;0;12341;0;9;0;6;;6;;8.93;;26;17;;;14;3;1;6;1;3;33.29;18.85;3.1;0.29;19.5
CANCERO;2019;750000549;750150229;1;0;0;429;0;111;2293;0;0;750160012;;;46;0;46;0;0;0;0;23;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;750042459;750712341;1;0;0;0;101;0;0;161;1;;;;0;101;0;0;161;0;54;0;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;750100042;750712184;1;0;0;518;0;49;4125;0;0;;;;5;0;0;0;0;5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;750100075;750712184;1;1;1;60178;0;53014;62430;0;1;;;;34257;0;3121;29630;0;4231;0;32;0;3;0;2;919;21144;302;199;110;1186;219;5;;13;1;13;3;1;;;;3;5.55;;13;1;15.21;42;30;;;3118;33789;0;0;27;360;0;0;17704;0;119;0;12;;48;;26.98;;83;52;2;0;51;8;3;2;0;6;87.32;52.15;3.22;0;49.89
CANCERO;2019;750100091;750712184;1;0;1;17087;0;14170;37265;0;1;;;;14802;0;1300;12697;0;1562;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;74;34;;;1857;18039;0;0;1;1;0;0;12131;0;2;0;16;14;4;0;18;14;101;65;1;2;13;13;5;1;0;4;114;70.3;1.5;2;16.1
CANCERO;2019;750100109;750712184;1;0;1;2234;0;1613;8500;0;1;;;;2078;0;373;1465;0;4;0;225;0;;;;;;;;;;;;;;;;;;;;;;;;;;;32;8;;;457;2581;0;0;455;2494;0;0;1881;0;1874;0;;5;;4;;9.5;47;18;2;1;13;12;2;;1;5;58.5;19;2;1.8;15.8
CANCERO;2019;750100125;750712184;1;1;1;50716;0;43651;67015;0;1;;;;24780;0;1723;21843;0;2904;0;1;0;4;1;9;1090;17846;1212;106;481;1748;495;5;7;21;2;3;0;9;2;;;;7.5;7.8;21;2;3;119;18;;;2807;22642;0;0;11;7;0;0;17561;0;52;0;18;6;21;14;24.3;12.12;136;108;2;1;15;13;4;2;;1;150.1;111.4;3.7;1;15.9
CANCERO;2019;750100166;750712184;1;1;1;16249;0;11463;36392;0;1;;;;13077;0;1852;10565;0;1886;0;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;39;26;;;1886;12464;0;0;15;2;0;0;12496;0;129;0;19;;10;;17.27;;36;22;4;0;17;11;2;1;1;1;45.23;23.63;2.85;0.5;20.75
CANCERO;2019;750100208;750712184;1;0;1;4308;0;3216;10048;0;1;;;;3209;0;412;2638;0;455;0;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;750100232;750712184;1;0;1;5732;0;4542;11073;0;1;;;;4611;0;93;4380;0;579;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;373;;0;0;0;;0;0;2988;0;0;0;2;;1;;2.1;;1;1;0;0;1;0;;1;0;1;1;0.9;0.37;0;1.3
